Bryan Chavez,113572634,M,Staff,38404.72,33
Tyler Walker,650673375,M,1.862,4
Heather Morris,922046758,F,2.901,3
Allison Anderson,983747886,F,Staff,27259.32,53
Tiffany Rodriguez,766617275,F,1.942,3
Jeffrey Patel,615946172,M,3.001,2
Anthony Garcia,442495602,M,2.524,3
Erica Ramirez,046933748,F,3.714,1
Jamie Gonzalez,584491468,F,1.865,3
Amy Richardson,473686213,F,0.059,4
Thomas Gray,542415106,M,3.301,3
Jacob Evans,609100371,M,4,4
Sarah White,817860241,F,4,4
Melissa Perez,978469335,F,3.17,2
Eric Ortiz,282380674,M,2.861,1
Anthony Price,284409291,M,Faculty,274824.62,Assistant Professor
Bryan Alvarez,805977355,M,1.439,2
John Ward,675739759,M,4,2
Jacob Turner,812765991,M,3.261,3
William Ruiz,203791511,M,3.894,2
Samantha Scott,507599565,F,4,2
James Lee,930278304,M,2.535,4
Thomas Ruiz,682099556,M,0.334,1
Samuel Hughes,414777291,M,3.475,3
Jennifer Clark,040407192,F,0.159,3
Jennifer Phillips,638886873,F,Staff,12036.68,21
James Foster,169495641,M,Staff,19266.79,44
Heather Cooper,737894557,F,2.981,1
Zachary Price,957700884,M,Faculty,287006.25,Associate Professor
Samantha Patel,325696329,F,1.986,1
John Martinez,959702826,M,0.529,3
Nathan Cruz,899302163,M,1.573,4
Matthew Foster,720411290,M,4,2
Michelle Ramirez,241592665,F,0.744,3
Adam Stewart,322990550,M,1.67,2
Jamie Price,815600844,M,1.894,4
Brandon Gray,534013260,M,Faculty,417571.88,Assistant Professor
Andrea Torres,500998250,F,4,4
Sean Adams,931764931,M,3.427,1
Jessica Gomez,947720534,F,3.579,2
Lindsey Jimenez,852592171,F,Faculty,217436.12,Associate Professor
Kevin Adams,030529609,M,1.742,4
Bradley Watson,486112293,M,Staff,25610.14,44
Alicia Lewis,834281002,F,4,4
Bryan Gonzalez,791738719,M,4,3
Bradley Mitchell,927911592,M,1.688,3
Brandon Jones,553088485,M,3.526,1
Ryan Reed,533958715,M,3.964,3
Christina Rogers,612298842,F,1.48,1
James Kelly,273396837,M,2.268,2
Gregory Gonzalez,933739457,M,0.059,4
Brian Rogers,635578034,M,3.303,3
Sarah Stewart,710658438,F,4,1
Amanda Reed,422194774,F,4,1
Justin Bailey,786941447,M,4,4
Gregory Rivera,105550000,M,Faculty,190425.61,Assistant Professor
Gregory Allen,449604007,M,Faculty,425451.25,Associate Professor
Lisa Roberts,266288597,F,1.169,1
Alicia Thomas,557898973,F,3.486,2
John Flores,132667184,M,0.349,3
Stephanie Kelly,495056843,F,2.83,1
Brittany Young,457260301,F,1.286,4
Andrea Ruiz,215831859,F,3.943,3
Lindsey Taylor,372638431,F,4,4
Travis Taylor,748458547,M,Staff,43021.83,99
Andrew Cooper,384352479,M,2.439,3
Rachel Jimenez,901028717,F,0.327,2
Joshua Young,268317261,M,4,3
Mary Martin,377742868,F,4,4
William Wood,791730508,M,1.404,2
Tyler Martinez,197803290,M,0.751,4
Bryan Brooks,762451209,M,3.668,3
Elizabeth Evans,212600652,F,2.959,4
Mary Moore,529733994,F,0.427,1
Michael Reed,213295313,M,0.705,3
Robert Reed,912174549,M,Faculty,398575.25,Associate Professor
Rebecca Hernandez,202907215,F,3.822,3
Bradley Perez,875853041,M,0.189,4
Crystal Nelson,972814817,F,1.676,2
Aaron Robinson,040995818,M,2.645,4
Timothy James,061650998,M,1.026,4
Michelle White,265196145,F,3.895,4
Andrea Martinez,745689975,F,Faculty,283225.53,Assistant Professor
Melissa Scott,739940501,F,Faculty,285508.91,Associate Professor
Jonathan Evans,311390661,M,0.732,2
Rachel Morales,564347161,F,4,1
Matthew Evans,404681237,M,4,2
Mary Reed,120242396,F,Faculty,480850.22,Associate Professor
Bryan Garcia,469867743,M,1.434,2
Andrew Kelly,196420524,M,Faculty,357602.22,Professor
Brandon Cox,538816551,M,2.451,3
Adam Morgan,315389687,M,Staff,35256.85,0
Crystal Reed,740659146,F,0.548,2
Nathan Edwards,869225494,M,2.375,4
Crystal White,203466373,F,2.198,2
Courtney Walker,211647619,F,0.808,1
Adam Martinez,867553490,M,2.377,4
Jeffrey Walker,830151336,M,0.73,1
Christine Peterson,997047316,F,0.952,2
Melissa Morgan,556375987,F,2.209,3
Christina Jones,871358810,F,1.326,4
Justin Gutierrez,643773629,M,1.299,2
Benjamin Murphy,897421819,M,2.283,2
Elizabeth King,231951682,F,0.977,2
Zachary Mendoza,453515785,M,1.011,2
Charles Torres,355457045,M,2.164,2
Kenneth Lee,616547001,M,Staff,24154.11,80
Shannon Wood,556851347,F,1.7,2
Ashley James,090581295,F,1.536,3
Thomas Martinez,413200443,M,4,4
Eric Bennett,884740167,M,2.439,3
Sarah Baker,431280360,F,2.433,2
Thomas Price,957866392,M,1.371,2
Rebecca Chavez,958823372,F,0.583,1
Tiffany Hill,806871508,F,0.457,4
Timothy Flores,607396870,M,0.962,3
Patrick Gonzalez,670197778,M,1.334,2
Katie Myers,057550771,F,1.719,2
Jamie Ruiz,815357583,F,4,3
Sara Myers,912018039,F,4,4
Patrick Hall,671955486,M,1.912,2
Lauren Campbell,884618298,F,0.245,3
Patrick Bennett,215484471,M,3.036,3
Michelle Parker,682269351,F,0.997,3
Kimberly Evans,413892643,F,2.46,4
Crystal Watson,537791855,F,0.455,1
Jeffrey Reyes,582782214,M,Staff,39012.78,67
Patrick Hernandez,292488357,M,1.156,2
Timothy Williams,156285063,M,Faculty,445439.31,Associate Professor
Michael Cooper,989615330,M,0.748,3
Shannon Wilson,770098590,F,0.693,1
Angela Adams,025571466,F,Staff,17642.93,4
Lindsey Diaz,835620178,F,3.211,1
Matthew Price,924494269,M,1.079,2
Sean Price,948785664,M,4,2
Kimberly Hughes,722721193,F,4,1
Nicholas Cruz,049510250,M,1.657,1
Travis Smith,925815063,M,4,1
Bradley Flores,496485301,M,Faculty,456139.47,Assistant Professor
Erin Adams,093369217,F,1.264,4
Danielle Williams,029061917,F,Staff,16578.54,67
Matthew Chavez,111381705,M,1.602,1
Richard Ward,666135410,M,0.387,1
Shannon Lewis,562009192,F,Faculty,323229.34,Professor
Gregory Hill,150914587,M,1.727,2
Jennifer Ross,614174668,F,1.59,1
Eric Scott,940371843,M,2.052,1
Eric Peterson,387040045,M,2.131,3
Christina Brooks,107887750,F,2.747,2
Kimberly Garcia,184438649,F,Staff,41620.71,70
Angela Allen,364528417,F,2.337,2
Alicia Rodriguez,147212059,F,0.336,1
Eric Turner,159947019,M,1.861,4
Angela Nelson,444141322,F,1.136,3
Jesse Cruz,273610096,F,3.214,3
Shannon Ward,632785550,F,1.875,2
Stephanie James,319407572,F,3.733,3
Samantha Evans,023551159,F,0.095,1
Robert Hernandez,412467630,M,Faculty,143316.11,Instructor
Kyle Wilson,581141253,M,4,4
Kristen Murphy,326461975,F,0.823,4
Lindsey Miller,391093617,F,1.04,4
Jamie Lee,962555407,F,3.593,2
Anthony Harris,335561146,M,4,2
Christine White,513077218,F,1.499,1
Jennifer Turner,844672480,F,3.771,3
Eric Lewis,727541613,M,Faculty,428776.03,Associate Professor
Andrea Bailey,588971915,F,2.21,1
Rebecca Davis,501838771,F,1.787,2
David Gray,768221319,M,3.501,2
Rachel Castillo,651870912,F,4,4
Katherine Alvarez,362343333,F,Staff,23432.59,15
Charles Green,371856413,M,1.905,2
Charles Robinson,196634655,M,3.043,3
Samuel Kelly,588536712,M,Staff,13028.75,7
Amy Richardson,877482306,F,2.002,3
Lindsay Castillo,788620574,F,3.005,2
Jonathan Harris,544757758,M,1.914,4
Jonathan Cook,141894502,M,1.725,4
Joseph Carter,157113289,M,1.187,2
Benjamin White,992484114,M,1.561,2
Angela Rivera,023747407,F,0.296,4
Lisa Cook,686744349,F,2.156,4
Tyler Taylor,226705653,M,2.89,3
Nicole Cox,748268875,F,4,4
Shannon Taylor,741700086,F,3.665,2
Courtney Martinez,690693755,F,4,2
Rebecca Carter,186596984,F,3.936,4
Daniel Williams,835689843,M,4,3
Charles Reed,418308061,M,0.506,2
Travis Reed,680008173,M,4,4
Michelle Young,075019445,F,3.067,1
Jeffrey Allen,392024906,M,1.902,4
Anthony Torres,087219468,M,3.575,1
Christopher Flores,687867982,M,0.11,1
Crystal Phillips,586237118,F,Staff,12392,44
Sarah Moore,641197699,F,Staff,48080.31,12
Anthony Lee,466202749,M,2.256,3
Anthony Garcia,251558008,M,2.012,2
Mark Baker,011330686,M,4,1
Brittany Castillo,388579361,F,0.433,1
Jeremy Hall,706374596,M,1.48,4
Heather Alvarez,261902866,F,1.102,2
Rebecca Alvarez,651761072,F,2.009,3
James Reed,884828071,M,2.843,1
Justin Ramos,873152979,M,3.663,3
Samantha Jones,342925392,F,0.231,1
Brandon Adams,236866543,M,3.215,3
Emily Walker,808348832,F,3.252,3
Robert Reyes,063494179,M,Staff,35824.32,34
Michelle Clark,568833082,F,1.264,1
Heather Torres,146473357,F,2.855,4
Bradley Jackson,459666935,M,4,4
Vanessa Carter,104752297,F,4,1
Ryan Cook,888106713,M,1.412,2
Lindsey Foster,368815576,F,2.002,3
Justin Price,997471541,M,0.029,3
David Hall,950397812,M,4,1
Stephanie Jimenez,719033174,F,1.045,1
Sean Flores,976087452,M,0.285,2
Katherine King,699280102,F,4,2
Jamie Cooper,748445217,M,1.337,3
Sarah Ortiz,101855963,F,1.675,4
Richard Hernandez,445609844,M,1.047,4
Lindsey Ruiz,112899498,F,Staff,14481.24,37
Timothy Lee,369971306,M,1.76,1
Ashley Williams,243999962,F,2.376,3
Emily Reed,490467340,F,Staff,29142.85,45
Richard Campbell,434231838,M,Faculty,300289.97,Instructor
Lauren Howard,072251472,F,4,2
Andrea Bailey,531093626,F,1.832,2
Zachary Young,904517082,M,0.22,3
Vanessa Cook,245838622,F,0.724,3
Joshua Ruiz,767648340,M,Faculty,101809.34,Assistant Professor
Mary Anderson,534335293,F,3.355,2
Andrew Stewart,581982770,M,Faculty,337552.66,Instructor
Michael Myers,513231070,M,0.659,1
Stephen Ortiz,315571493,M,1.077,2
Patrick Taylor,590225710,M,1.856,1
Emily Roberts,106454343,F,4,3
Amanda Allen,068557525,F,3.826,4
Jesse Morales,411707532,F,0.644,2
Rachel Patel,056932329,F,2.839,3
Jesse Bennett,710009251,M,4,2
James Rodriguez,100156920,M,2.111,4
Lauren Kim,835892051,F,Faculty,154627.69,Instructor
Thomas Torres,469541519,M,4,1
William Johnson,768943975,M,Faculty,464998.72,Associate Professor
Nicholas Taylor,211221187,M,4,2
Christopher Moore,326920709,M,1.49,2
Samantha Gonzalez,548509123,F,2.542,2
Michelle Phillips,994480946,F,0.038,2
Erin Myers,183955867,F,Faculty,354800.62,Instructor
Steven Phillips,595096699,M,0.882,4
Andrea Ruiz,529598427,F,3.54,4
Patrick Cox,633516217,M,1.753,2
Robert Nelson,578786281,M,2.01,1
Jamie Nguyen,092516856,F,1.267,4
Erin Nguyen,556192814,F,Staff,45779.61,52
Dustin Hughes,032412788,M,2.214,3
Rebecca Kelly,679763500,F,1.589,2
Nicholas Peterson,421850135,M,1.803,1
Travis Reyes,289885714,M,0.986,3
Vanessa Cook,871092833,F,3.985,4
Jesse Ross,549014213,F,1.38,4
Elizabeth Richardson,627110733,F,Faculty,478296.47,Assistant Professor
Jonathan Ramos,223097051,M,4,2
William Edwards,902990812,M,4,3
Ryan Watson,300613320,M,3.301,4
Vanessa James,779615206,F,0.897,1
Erica Morgan,505959369,F,3.226,4
Jesse Turner,405904934,M,1.717,3
Christina Allen,377092710,F,2.204,4
Jacob Garcia,882774125,M,1.488,1
Sarah Baker,520783004,F,Faculty,413234.09,Professor
Samuel Young,630540135,M,4,3
Lauren Kim,270632745,F,2.168,3
Gregory Robinson,461345602,M,1.308,3
Heather Turner,221900926,F,0.379,3
Anthony Jones,906198279,M,0.158,1
Lindsey Young,742655342,F,1.777,1
Jacob Hill,872747713,M,Faculty,202785.95,Assistant Professor
Lauren Smith,299956876,F,0.056,1
John Cox,153564553,M,Faculty,389283.62,Assistant Professor
Nathan Gutierrez,276147010,M,4,2
Lisa Hall,043838032,F,1.729,2
Angela Baker,761961630,F,1.907,4
Lindsay Mitchell,069179489,F,1.341,1
Shannon Thomas,802567282,F,3.31,1
Heather Walker,137421378,F,Staff,46516.86,44
Rachel Lewis,067387086,F,0.201,1
Angela Gutierrez,187855393,F,Faculty,328710.38,Instructor
Kyle Perez,270166355,M,4,2
Tyler Allen,808936467,M,2.279,2
Justin Kim,311248989,M,3.799,3
Bradley Williams,308677505,M,Faculty,141839.94,Associate Professor
Bradley Taylor,877264861,M,4,2
Nathan King,361719906,M,4,3
Melissa Cooper,240960685,F,0.219,2
Kevin Campbell,385522480,M,0.148,4
Kelly White,275275603,F,Faculty,332305.38,Associate Professor
Christina Roberts,107148495,F,2.292,3
Ashley Torres,796248166,F,4,3
Angela Green,782759002,F,Faculty,438213.16,Professor
Tiffany Rogers,354885040,F,1.479,3
Paul Price,423645566,M,0.306,1
Sara Carter,788973379,F,3.562,2
Jacob Foster,107454433,M,1.625,2
Kristen Howard,814322689,F,Faculty,182595.59,Professor
Elizabeth Williams,571686504,F,4,1
Kelly Peterson,709109303,F,2.458,4
Jeremy Torres,393361088,M,1.433,4
Melissa Ramos,308930657,F,4,1
Ashley Cook,241852243,F,1.738,2
Ashley Mendoza,481956898,F,1.536,2
Jeremy Mitchell,315050835,M,0.175,3
Gregory Roberts,346549937,M,Faculty,88121.38,Assistant Professor
Lindsay Rivera,626204456,F,0.373,3
Kevin Carter,979361055,M,1.572,3
Ryan Kelly,747710108,M,1.379,4
Heather Rogers,040447366,F,0.61,3
Dustin Thompson,230503436,M,Staff,21982.73,68
Aaron Sanchez,111514519,M,2.219,2
Michelle Castillo,743755365,F,1.864,1
Benjamin Gutierrez,736299942,M,Faculty,237590.69,Instructor
Anthony Foster,033601736,M,1.53,2
John Sanchez,282203380,M,3.761,2
Shannon Carter,147861427,F,Faculty,78328.37,Professor
Vanessa Lee,603644358,F,3.641,3
Sean Foster,573852721,M,4,1
Jonathan Harris,359188283,M,Staff,43996.85,61
Emily Garcia,503905462,F,4,2
Erica Cook,770545595,F,4,2
Lauren Rivera,848396579,F,4,4
Sarah Hill,951886953,F,2.381,2
Joseph Carter,279395116,M,2.38,2
Ryan Wright,232301513,M,3.191,1
Brian Chavez,779487596,M,1.083,2
Sean Garcia,265306294,M,Staff,49920.83,24
Richard Brown,425340596,M,1.309,3
Jamie Allen,944201483,M,Staff,14197.25,84
Samuel Wood,804819970,M,3.414,2
Lindsey Baker,201094327,F,Staff,32437.42,5
Cody Nguyen,298123704,M,4,4
Dustin Lewis,648012007,M,Staff,23012.02,13
Jose Hernandez,505470547,M,3.031,3
Kelly Allen,994325087,F,2.358,3
Nicholas Martinez,489166315,M,Staff,30089.22,35
Christopher Cook,934134880,M,2.084,4
Ashley Martin,066825098,F,2.187,1
Laura Smith,851994921,F,Faculty,359733,Assistant Professor
Erica Flores,384137313,F,1.857,4
Steven Cooper,556909690,M,3.493,2
Kenneth Castillo,398635073,M,3.918,2
William Cooper,101597125,M,0.109,2
Erica Chavez,562117552,F,Staff,30555.31,44
Joseph Ortiz,941357381,M,0.684,1
Elizabeth Clark,224373806,F,Staff,14456.65,41
Ashley Long,226147733,F,Staff,15884.5,69
Christina Torres,771259111,F,2.326,3
Samantha Anderson,890658696,F,0.238,1
Eric Mitchell,944726868,M,0.985,4
Kenneth White,825212339,M,Faculty,492117.28,Associate Professor
Samantha Adams,612976846,F,2.726,3
Steven Morales,557562882,M,3.158,1
Matthew Sanchez,482589509,M,Faculty,160279.34,Professor
Katie Anderson,127821262,F,3.198,2
Anthony Rogers,438230502,M,4,1
Jennifer Bennett,336493101,F,0.973,3
Sara Wilson,532413478,F,4,2
Nicole Harris,223918512,F,Faculty,367284.78,Assistant Professor
Alexander Bailey,545369642,M,Faculty,282389.78,Assistant Professor
Crystal Ruiz,287316521,F,3.082,3
Paul Ruiz,442493372,M,1.063,3
Kristen Patel,968207855,F,3.59,2
Erin Hughes,788362001,F,3.802,2
Alexander Kim,890741002,M,Staff,18958.66,39
James Harris,685593280,M,Faculty,275465.31,Associate Professor
Heather Jackson,746275548,F,1.443,2
Amber Gutierrez,727017562,F,Staff,43425.22,30
Tiffany Taylor,427199822,F,3.716,4
Lindsay Morgan,979373539,F,Faculty,326354,Instructor
Kyle Brooks,135065138,M,2.733,2
Jacob Hughes,776003887,M,4,3
Samantha Castillo,769739315,F,3.835,1
Benjamin Moore,374568600,M,Staff,47561.91,85
Shannon Diaz,783541970,F,2.724,4
Bradley Nguyen,803777684,M,1.594,3
Sara Campbell,095499970,F,Staff,30029.57,72
Rachel Gomez,100019314,F,0.474,2
Benjamin Diaz,274043894,M,1.836,4
Kelly Reed,512126372,F,4,1
Michelle Stewart,416407811,F,4,2
Rachel Carter,930521381,F,3.706,3
Tiffany Allen,318902868,F,1.328,4
Steven Price,888585269,M,Staff,49666.45,7
Brian White,868779863,M,0.728,4
Bradley Gomez,952426246,M,2.119,1
Amanda Mitchell,102205052,F,Faculty,253929.61,Professor
Justin Parker,670667906,M,Staff,41444.95,64
Dustin Wood,559476147,M,3.926,4
Christina Watson,923657473,F,4,3
Robert Kim,785806333,M,2.506,2
Steven Martin,674076376,M,3.557,2
Eric Moore,182477212,M,Staff,28152.66,96
Jesse Roberts,336907659,M,0.923,1
Charles Cruz,425145351,M,0.799,1
Jonathan Nguyen,215565364,M,1.988,3
David Adams,210657945,M,2.089,3
Lisa Gonzalez,077549146,F,2.94,3
Jamie Wood,172798334,F,4,2
Richard Williams,241254191,M,0.413,2
Christine Cook,004669034,F,3.865,1
Jeffrey James,292884064,M,Faculty,195524.39,Assistant Professor
Bryan Williams,091302632,M,Faculty,278776.28,Assistant Professor
Erica Hall,477524727,F,1.937,2
Samantha Turner,646101609,F,Faculty,328437.03,Associate Professor
Amber Hill,516276873,F,4,4
Crystal Harris,724420974,F,Faculty,188075.23,Assistant Professor
Rachel Nelson,985735262,F,Faculty,433445.09,Professor
Matthew Martinez,699001313,M,0.266,2
Anthony Chavez,508768898,M,3.557,2
Tyler Murphy,121168026,M,0.002,2
Ashley Ward,295429718,F,0.271,1
Lindsay Jimenez,097720312,F,Faculty,322289.41,Instructor
Jamie Young,126857973,F,3.179,3
Mary Ward,800936297,F,4,4
Katie Martinez,083923918,F,1.242,3
Jose Edwards,900609274,M,Faculty,123967.06,Assistant Professor
Michael Edwards,098309427,M,4,1
Alicia Castillo,117863244,F,Staff,42680.41,31
Joshua Ortiz,902099091,M,0.969,3
Kenneth Mitchell,508149515,M,2.911,4
Erin Gray,911008061,F,0.195,1
Eric Wood,131190058,M,0.346,4
Bryan Flores,339169026,M,3.952,4
Crystal Turner,304778747,F,Faculty,299142.56,Professor
Ryan Rodriguez,878396183,M,0.088,1
Bradley Hill,252745085,M,1.23,1
John Kim,241198988,M,Faculty,287081.66,Associate Professor
Kelly Turner,337840387,F,Staff,21985.47,64
Brandon Harris,416152875,M,Faculty,312238.38,Assistant Professor
Jonathan Morales,127253394,M,4,3
Shannon Young,509238277,F,0.573,2
Mary Gomez,414226025,F,4,2
Cody Sanders,581428703,M,0.343,2
Jamie James,163819661,F,2.353,2
William Watson,258920456,M,0.298,2
John Reed,045052036,M,0.079,2
Robert Miller,673197473,M,3.565,3
Dustin Thomas,852076362,M,Faculty,422650.28,Instructor
Jeremy Kelly,080640395,M,1.991,1
Shannon Thomas,626167961,F,3.852,3
Mary King,771021270,F,3.245,3
Lauren Rodriguez,877593961,F,4,4
Ashley Brooks,764014304,F,1.973,1
Courtney Ross,759445333,F,1.626,3
Ryan Murphy,200288400,M,0.625,2
Sarah Jones,618336901,F,4,1
Benjamin Brown,954801444,M,3.811,2
Zachary Turner,185597242,M,2.82,1
Sara James,791403489,F,4,4
Rebecca Myers,544544093,F,Staff,12461.37,3
William Sanders,004575003,M,4,1
James Alvarez,994505295,M,Faculty,327159.72,Professor
John Watson,971013206,M,0.259,4
Richard Rogers,767173878,M,0.945,1
Kenneth James,013970544,M,4,4
Lauren Martin,280819295,F,3.974,2
David Kim,812228585,M,1.872,1
Jamie Mitchell,964451828,M,2.765,1
Travis Jimenez,945554309,M,0.696,4
Rachel Foster,271555834,F,4,4
Anthony Smith,106207874,M,Faculty,211870.45,Instructor
Lauren Jimenez,143414014,F,Faculty,380460.91,Professor
Daniel Long,065484571,M,Staff,17645.52,62
Jamie Torres,202460286,M,0.762,2
Jacob Smith,674151596,M,4,3
Cody Ross,210010578,M,3.495,2
Joshua Myers,430697229,M,4,3
Nicholas Ramirez,428941758,M,1.932,1
Samantha Diaz,305217023,F,0.504,4
Michael Chavez,720430111,M,0.711,1
Jennifer Long,946744895,F,Faculty,133181.92,Instructor
Christine Rivera,259804133,F,2.474,2
Christopher Wood,987433977,M,2.746,1
Samantha Campbell,948923001,F,4,3
Brandon Sanchez,647085268,M,0.373,1
Cody Cook,129968870,M,0.253,4
Christina Wood,781488981,F,1.077,2
Kenneth Torres,405160647,M,0.934,2
Kevin James,824908569,M,4,3
Stephanie Murphy,908429020,F,Staff,22401.81,31
Sean Cox,243183211,M,4,3
Rebecca Morales,298011360,F,3.338,2
Nicholas White,124438438,M,4,1
Shannon Wood,882058974,F,4,2
Travis Edwards,718052820,M,0.202,2
Jason Jones,732453916,M,Faculty,61965.79,Assistant Professor
Lisa Lopez,056362142,F,0.363,4
Ashley Castillo,242439163,F,2.881,4
Allison Martin,084900062,F,2.201,1
Angela Jimenez,407415077,F,1.443,2
Christina Garcia,394668543,F,Staff,14748.21,3
Lindsay Diaz,533424935,F,2.72,3
Sarah Adams,448605634,F,2.859,2
Kyle Hughes,641310795,M,Faculty,215070.03,Assistant Professor
Kyle Cook,767559422,M,0.277,4
Rachel Morgan,027759223,F,2.604,3
Katie Lopez,127350285,F,2.051,2
Timothy Bennett,305428134,M,2.295,1
Crystal Harris,015806621,F,3.846,1
Robert Brooks,113523894,M,1.615,1
Angela Edwards,063611220,F,0.497,3
Sarah Rodriguez,070031206,F,3.211,3
Jacob Gutierrez,975645552,M,Staff,14006.98,69
Amber Wright,568753278,F,3.543,4
Rebecca Alvarez,115513386,F,3.515,2
Angela Hall,613730822,F,Faculty,387888.16,Associate Professor
Jason Robinson,077504734,M,2.642,2
Christina Morris,334958426,F,2.579,4
Rebecca Baker,052997799,F,0.141,2
Danielle Evans,770854595,F,Faculty,304047.81,Instructor
Richard Wright,119414354,M,1.683,1
Samuel Thomas,567271133,M,3.517,3
Laura Williams,801665681,F,3.992,1
Katherine Gray,408345561,F,0.651,1
Sara Rogers,356999874,F,1.791,2
Tyler Hill,716182982,M,3.258,1
Paul Howard,972386941,M,Faculty,188821.14,Instructor
Angela Rogers,639465634,F,4,1
William Anderson,120635758,M,3.003,3
Jennifer Anderson,638178915,F,0.495,3
Paul Cook,940792549,M,3.982,1
Brittany Hill,014104850,F,4,2
Jason Morris,196839559,M,Faculty,126764.13,Assistant Professor
Katherine Hall,937094615,F,3.679,2
Jacob Baker,941520859,M,0.159,3
Sarah Lewis,324933488,F,1.242,4
Michelle Gutierrez,747598106,F,Faculty,326807.06,Assistant Professor
Allison Howard,414381393,F,0.132,4
Joseph Hughes,080797507,M,0.694,4
James Cooper,048155336,M,0.289,1
Jamie Wilson,438143363,F,0.872,4
Jason Price,139458590,M,0.985,1
Lisa King,019970942,F,4,2
Stephanie Lopez,756578065,F,0.867,1
Paul King,543861314,M,4,4
Thomas Evans,963814595,M,2.646,3
Jamie Peterson,040196272,F,Faculty,128797.43,Associate Professor
Danielle Ward,305328568,F,1.564,3
Stephanie Jackson,607791099,F,4,1
Jennifer Clark,789485449,F,1.284,4
Justin Murphy,360159215,M,0.73,1
Jamie Kelly,015282153,F,3.614,3
Vanessa Sanders,192551647,F,3.886,4
Patrick Perez,066361952,M,3.714,3
Jessica Smith,806234271,F,4,3
William Baker,419621971,M,0.316,1
James Wilson,645591537,M,4,1
Rebecca Wood,573078385,F,0.878,3
Lindsay Rivera,490728988,F,2.822,3
Michael Castillo,979828255,M,0.145,4
Daniel Diaz,742926815,M,Staff,31612.01,41
Jacob Brown,702819448,M,Faculty,384577.22,Assistant Professor
Justin Turner,055894039,M,1.994,1
William Ward,311183968,M,1.166,4
Cody Baker,237677641,M,Faculty,159739.42,Associate Professor
Samuel Brown,301453794,M,1.767,3
Jonathan Hall,274014623,M,2.093,2
Nicole Gomez,020317259,F,3.216,2
Ashley Smith,293396387,F,0.237,2
