Jamie Wright,009254906,M,2.903,2
William Phillips,009255211,M,0.911,2
Jacob Garcia,009259117,M,2.461,2
Jamie Hernandez,009283763,F,1.615,2
Richard Kelly,009291906,M,1.579,1
Lindsey Parker,009300269,F,1.542,1
Lauren Price,009309801,F,0.063,2
Jose Price,009327598,M,2.396,2
Brittany Foster,009329426,F,1.622,2
Jesse Castillo,009340305,F,2.367,3
Justin Peterson,009345520,M,1.373,1
Zachary Lopez,009347895,M,2.212,3
Zachary Lee,009362885,M,3.297,4
Kevin Phillips,009388975,M,1.568,4
Heather Evans,009410718,F,1.132,3
Amy James,009428849,F,2.625,1
Nathan Ortiz,009431683,M,1.006,4
Justin Lee,009444240,M,2.175,4
Mary Lee,009472032,F,1.475,1
Matthew Collins,009482611,M,1.822,1
Jason Jimenez,009495976,M,1.187,1
Laura Adams,009513182,F,0.318,1
Bradley Peterson,009527634,M,0.415,3
Tyler Myers,009554704,M,0.439,2
Rachel Turner,009563193,F,1.193,4
Stephen King,009567827,M,2.217,3
Sara Baker,009579291,F,0.731,4
Lindsay Green,009596469,F,3.388,4
Mark Cook,009598404,M,3.379,4
Timothy Long,009639091,M,3.926,1
Kevin Foster,009639774,M,3.167,3
Lindsay Edwards,009643967,F,4.0,3
Dustin Nelson,009666705,M,4.0,1
Timothy Smith,009672396,M,4.0,3
Paul Williams,009712760,M,2.292,3
Sara Sanchez,009722534,F,0.265,3
Emily Hughes,009731946,F,1.323,1
Lisa Davis,009737468,F,0.181,2
Cody Clark,009739686,M,0.874,4
Sara Hill,009741536,F,0.351,1
Allison Cox,009757738,F,0.907,2
Rachel Torres,009761593,F,2.05,1
Tyler Price,009768300,M,4.0,3
Mary Smith,009776867,F,0.628,2
Bradley Kim,009778926,M,3.14,4
Jennifer James,009790129,F,2.443,2
Heather Rivera,009798955,F,0.505,4
Matthew Brown,009839675,M,0.894,4
Mary Roberts,009853087,F,4.0,2
Melissa Thompson,009853581,F,3.564,2
Ashley Parker,009859769,F,3.423,3
Lauren Diaz,009881188,F,2.265,4
Kelly Mendoza,009895185,F,1.077,1
Danielle Collins,009916151,F,0.551,2
Christopher Peterson,009921538,M,0.537,1
Travis Rivera,009945839,M,4.0,4
Samantha Sanders,009950159,F,4.0,1
Michael Richardson,009966576,M,4.0,3
Lindsay Lewis,009993202,F,0.878,1
Amanda White,010005432,F,1.045,2
Michael Jones,010009372,M,4.0,1
Erica James,010019927,F,3.864,1
Travis James,010028393,M,0.286,4
Katherine Ross,010029678,F,1.485,2
Michelle Smith,010041533,F,0.958,2
Brittany Martinez,010042726,F,3.696,1
Scott Diaz,010048718,M,4.0,1
Kyle Jimenez,010064678,M,2.124,2
Zachary Hill,010072057,M,0.243,1
Bradley Ruiz,010082386,M,1.984,2
Mary Watson,010088042,F,3.548,4
Stephanie Stewart,010106415,F,3.525,1
Alicia Diaz,010110030,F,3.624,1
Elizabeth Allen,010115840,F,2.534,1
Benjamin Turner,010129043,M,2.526,1
David Mitchell,010136585,M,1.282,2
Lindsay Murphy,010154450,F,0.523,3
Alexander White,010175538,M,3.659,4
Joseph Adams,010175694,M,2.54,2
Jeffrey Cooper,010212239,M,2.293,1
Tyler James,010236491,M,4.0,4
Mary Clark,010243844,F,3.711,2
Emily Martinez,010244379,F,4.0,2
Paul Harris,010248751,M,1.639,2
Jason Myers,010270700,M,0.789,1
Matthew Watson,010274258,M,3.546,2
Samuel Foster,010278220,M,3.421,2
Bryan James,010308098,M,1.999,2
Vanessa Rogers,010314306,F,4.0,2
Crystal Perez,010328868,F,2.537,2
Alexander Anderson,010360083,M,2.043,3
Jose Ruiz,010361142,M,1.888,2
Andrea Hall,010370846,F,2.616,1
Bradley Parker,010371695,M,2.666,2
Tiffany Davis,010381001,F,0.739,1
Scott Phillips,010388910,M,1.081,2
Alexander Anderson,010388989,M,1.342,1
Emily Ramirez,010436664,F,1.915,3
Jonathan Wilson,010438940,M,0.395,1
Lauren Stewart,010458331,F,0.752,4
Nicole Howard,010458758,F,4.0,3
Vanessa Hill,010463737,F,3.221,3
Steven Price,010475881,M,1.705,4
Matthew Hernandez,010483801,M,4.0,3
Michelle Allen,010511772,F,0.887,3
Nathan Jimenez,010522836,M,0.862,1
Robert Ramirez,010538813,M,2.789,2
Danielle Garcia,010541990,F,1.631,4
Kelly Brooks,010542148,F,2.247,4
William Ross,010561501,M,2.449,3
Brittany James,010579517,F,4.0,3
Stephanie Perez,010581386,F,2.015,3
Benjamin Walker,010613665,M,2.421,1
Erin Diaz,010619411,F,3.051,2
Katie Rivera,010633610,F,1.688,1
Michael Kim,010644669,M,3.748,4
Nathan Richardson,010654246,M,2.436,3
Thomas Kelly,010654522,M,4.0,4
Jonathan Cruz,010658788,M,3.507,1
Amanda Rodriguez,010671079,F,3.577,1
Nicholas Williams,010680863,M,1.511,3
Mark Moore,010689724,M,0.09,1
Stephanie Mendoza,010690748,F,4.0,3
Lindsey Watson,010697021,F,0.525,2
Sara Sanchez,010697238,F,3.969,4
Anthony Evans,010702983,M,2.86,3
Scott Perez,010708876,M,1.922,4
Ryan Torres,010733929,M,3.802,2
Thomas Kim,010743896,M,4.0,4
Joshua Walker,010747902,M,3.007,4
Lindsey Parker,010758603,F,1.974,1
Joshua Rivera,010792249,M,4.0,4
Melissa Morris,010808635,F,3.292,4
Brittany Wood,010824273,F,2.637,3
Stephanie Watson,010833902,F,0.631,3
Brittany Robinson,010860604,F,1.182,2
Alicia Perez,010863112,F,2.467,4
Kristen Peterson,010874151,F,3.609,4
Amy Cook,010882495,F,1.239,2
Alexander Lee,010906026,M,2.928,2
Heather Gray,010908972,F,0.175,1
Brian Phillips,010922118,M,4.0,1
Allison Miller,010930637,F,0.265,1
Rachel Kim,010933471,F,1.18,2
Lisa Hughes,010944061,F,2.508,4
William Hughes,010981226,M,0.756,4
Angela Chavez,010987305,F,4.0,4
Laura Scott,010987552,F,1.203,2
Alicia Gray,010993127,F,1.611,4
Samantha Davis,011016596,F,1.595,2
Bryan Reed,011017519,M,2.686,2
Ashley White,011055836,F,3.457,1
Shannon Rogers,011056596,F,4.0,1
Anthony Parker,011060003,M,0.817,4
Patrick Carter,011072430,M,3.26,1
Jessica Hernandez,011075170,F,1.231,1
Christina Clark,011097918,F,4.0,3
Jeffrey Scott,011117707,M,0.511,1
Courtney Gonzalez,011119551,F,1.439,3
David Thomas,011130259,M,1.227,4
Sara Perez,011134560,F,2.614,3
Sean Patel,011134616,M,4.0,4
Kelly Thomas,011141902,F,3.088,3
Steven Torres,011145278,M,1.1,4
Mary Thomas,011158030,F,1.527,4
Eric King,011172074,M,0.137,1
Gregory Campbell,011175527,M,4.0,3
Jesse Morales,011191133,F,0.817,1
Lindsey Wilson,011217898,F,2.544,2
Jeffrey Gray,011238903,M,3.613,3
Jonathan Peterson,011241775,M,1.121,2
Nathan Garcia,011243408,M,0.226,2
Aaron Perez,011248484,M,1.937,2
Amber Long,011257974,F,3.142,3
Courtney Rogers,011267031,F,0.175,2
Jason Bennett,011273444,M,3.678,1
Samuel Sanders,011278419,M,4.0,3
Stephanie Morgan,011284968,F,1.854,4
Shannon Morgan,011290540,F,2.937,4
Jose Cook,011302177,M,3.184,1
Eric Wilson,011307275,M,3.207,4
James Jones,011316742,M,1.95,4
Danielle Phillips,011320459,F,2.487,4
Mark Baker,011330686,M,4.0,1
Anthony Harris,011331194,M,2.196,4
Laura Stewart,011350886,F,0.217,3
Travis Castillo,011352816,M,2.596,1
Nicole Kelly,011381145,F,4.0,4
Rachel Wood,011421620,F,4.0,1
Lauren Watson,011426166,F,4.0,3
Jessica Rogers,011430520,F,4.0,1
Lisa Phillips,011436001,F,3.862,1
Joseph Turner,011446992,M,0.274,1
Lauren Bailey,011453822,F,3.136,4
Stephanie Parker,011468282,F,0.942,4
Rebecca Sanders,011470778,F,3.201,4
Kimberly Ortiz,011486795,F,3.418,4
Alexander Carter,011489669,M,0.784,3
Jessica Morgan,011494382,F,0.43,3
Jamie Stewart,011499062,F,1.039,4
Benjamin Mendoza,011508569,M,2.833,1
Rebecca Foster,011509462,F,3.37,4
Tiffany Lopez,011525767,F,0.21,3
Kyle Mitchell,011526361,M,1.682,4
Angela Rodriguez,011527581,F,0.245,1
Kevin Brooks,011537276,M,4.0,1
Andrea Parker,011538264,F,4.0,3
Erin Morales,011569539,F,2.358,4
Ryan Patel,011596351,M,2.372,4
Vanessa Sanders,011609251,F,2.617,4
Courtney Ward,011617172,F,3.247,2
Lisa Adams,011641757,F,0.344,4
Jeremy Campbell,011652993,M,1.978,3
Brandon Sanchez,011662397,M,3.586,2
Heather Morales,011662661,F,2.467,1
Elizabeth Hall,011663740,F,0.092,2
Tiffany Sanchez,011665167,F,1.9,3
Thomas Thomas,011670987,M,4.0,1
Joshua Scott,011673455,M,4.0,2
Vanessa Allen,011677759,F,1.917,4
Heather King,011681193,F,3.008,3
Charles Foster,011682549,M,2.408,1
Richard Torres,011683534,M,0.012,3
Shannon Anderson,011689226,F,0.035,4
Jesse Flores,011703683,M,2.326,4
Alicia Peterson,011712919,F,0.105,2
Joseph Price,011735648,M,1.079,3
Courtney Anderson,011738618,F,3.978,4
William Thompson,011749228,M,4.0,4
Cody Wright,011754798,M,1.309,3
Lindsey Ross,011755611,F,2.29,3
Jeremy Taylor,011759897,M,4.0,4
Daniel Wilson,011781247,M,0.422,4
Daniel Taylor,011781898,M,3.749,1
Mark Edwards,011837436,M,0.141,1
Brittany Moore,011840898,F,2.984,2
Charles Martinez,011842173,M,1.061,3
Justin Jimenez,011857840,M,2.429,3
Andrew Reyes,011859684,M,3.761,4
Allison Mitchell,011860634,F,3.68,3
Tiffany Carter,011883893,F,4.0,1
Steven Howard,011896490,M,4.0,2
Sara Morales,011898518,F,0.573,4
Christopher Cruz,011935867,M,4.0,3
Alexander Chavez,011956068,M,2.929,2
Matthew Edwards,011971956,M,3.22,3
Sean Foster,011994711,M,2.124,1
Christine Richardson,012006231,F,2.8,4
Samantha Perez,012029862,F,1.909,1
Robert Bailey,012044608,M,1.774,1
Patrick Gomez,012068488,M,4.0,2
Shannon Smith,012075161,F,4.0,4
Jesse Green,012106287,F,2.068,4
Sara Hernandez,012109038,F,4.0,4
Mary Moore,012112020,F,1.001,1
Erin Lewis,012125077,F,0.433,4
Paul Murphy,012141099,M,4.0,3
Kyle Gray,012148805,M,1.786,3
Katie Taylor,012182825,F,1.386,3
Christine Jones,012184569,F,4.0,4
Cody Adams,012186092,M,3.768,2
Katherine Ward,012200910,F,3.404,2
Eric Lopez,012235366,M,0.353,3
Bryan Anderson,012249254,M,0.4,1
Erica Hill,012252579,F,4.0,1
Timothy Cruz,012288723,M,0.413,3
Crystal Chavez,012294323,F,0.478,4
Alexander Thomas,012309072,M,3.574,2
Nicholas Ward,012323544,M,2.985,3
Robert Cooper,012325171,M,3.716,2
Kimberly Hernandez,012325622,F,4.0,2
John Jackson,012337852,M,3.667,3
Christopher Sanchez,012351616,M,4.0,2
Vanessa Mitchell,012372284,F,2.537,1
Jonathan Lewis,012390485,M,3.243,4
Rebecca King,012404778,F,1.556,2
Lindsey Roberts,012405742,F,1.277,3
Lindsey Harris,012412983,F,1.19,3
Rachel Smith,012426492,F,3.972,1
Erica Hill,012462751,F,3.225,4
Stephanie Hill,012468809,F,0.607,3
Lauren Walker,012469089,F,4.0,2
Aaron Brown,012473174,M,4.0,1
William Kim,012478398,M,0.305,3
Sara King,012484705,F,0.008,3
Emily Davis,012485358,F,2.717,2
Michael Howard,012489590,M,1.62,1
Joseph Nelson,012495870,M,0.534,1
Jamie Lewis,012507635,M,0.476,3
Bradley Mitchell,012512955,M,1.142,2
Lindsey Evans,012521047,F,2.818,1
Brandon Torres,012534660,M,4.0,4
Jeremy Ruiz,012577030,M,1.477,1
Joseph Taylor,012587498,M,2.341,3
Heather Price,012596196,F,0.621,3
Shannon Diaz,012611148,F,2.249,3
Heather Lopez,012634829,F,3.441,3
Alicia Scott,012649748,F,2.756,3
Zachary Nguyen,012682927,M,4.0,3
Eric Jimenez,012711899,M,1.781,4
Brittany Reed,012726533,F,3.166,4
Jamie Roberts,012727589,F,0.649,3
Angela Gray,012742477,F,4.0,4
Daniel Watson,012758430,M,1.69,4
Steven Wood,012778798,M,2.815,2
Crystal Martinez,012783413,F,2.91,2
Vanessa Roberts,012788997,F,2.994,1
Jesse Moore,012795897,M,3.042,2
Jamie Gray,012797976,M,1.072,2
Timothy Campbell,012828634,M,1.911,4
Sean Hill,012836402,M,0.576,1
Jacob Anderson,012842263,M,4.0,2
Erica Collins,012843717,F,0.402,4
Crystal Sanchez,012850705,F,1.688,4
Alicia Lopez,012852302,F,1.718,2
Erin Howard,012873855,F,0.04,1
Jennifer Foster,012879694,F,0.03,4
Robert Gomez,012885657,M,0.574,4
Tyler Smith,012887898,M,4.0,2
Samuel Cook,012909093,M,1.96,1
Amy Rivera,012918509,F,3.987,1
Stephen Edwards,012925185,M,1.686,2
Tyler Ward,012928988,M,3.129,3
Courtney Myers,012932386,F,4.0,4
Katie Rogers,012936719,F,3.58,4
Alexander Alvarez,012941809,M,2.686,3
Lindsey Ortiz,012945992,F,1.33,3
Bradley Walker,013011047,M,4.0,2
Gregory Martinez,013014341,M,3.775,2
Vanessa Wilson,013019631,F,2.533,4
Samantha Wood,013024806,F,2.287,1
Rachel Reyes,013028074,F,4.0,3
Adam Rogers,013072680,M,4.0,3
Allison Phillips,013081580,F,0.206,4
Allison Price,013098900,F,3.675,3
Melissa Walker,013120558,F,1.722,4
Jesse Walker,013127171,M,0.485,2
Andrew Williams,013137954,M,4.0,4
Patrick Green,013160094,M,4.0,4
Jeremy Evans,013163284,M,3.583,2
Lauren Brooks,013189805,F,2.966,3
Jesse Jimenez,013194644,F,2.722,3
Brittany Anderson,013209025,F,1.145,4
Joshua Lee,013237944,M,4.0,3
Kimberly Harris,013241036,F,0.543,3
Aaron Reyes,013249259,M,2.027,2
Vanessa Miller,013252288,F,3.82,2
Joseph James,013278176,M,2.622,3
Brian Roberts,013315566,M,4.0,2
Emily Price,013316216,F,4.0,4
Brandon Nguyen,013321671,M,0.274,4
Ashley Ramos,013336206,F,2.51,1
Laura Peterson,013353460,F,4.0,3
Daniel Stewart,013362251,M,3.113,1
Jamie Taylor,013366119,F,0.05,2
Jeffrey Roberts,013394655,M,2.975,3
James Jimenez,013395603,M,2.135,3
Bryan Ramirez,013451702,M,0.096,3
Courtney Wilson,013533728,F,2.3,2
Jennifer Taylor,013543630,F,2.666,2
Eric Stewart,013572499,M,3.469,2
Emily Cox,013574101,F,1.027,1
Charles Hughes,013615789,M,3.111,1
Eric Nelson,013623842,M,3.003,2
Nicholas Garcia,013638379,M,2.35,1
Andrew Stewart,013643385,M,1.715,2
Sara Martin,013645084,F,1.244,2
Stephen Myers,013671593,M,4.0,2
Scott Smith,013674922,M,4.0,2
Andrew Kim,013695581,M,3.331,4
Stephanie Garcia,013767674,F,0.223,4
Bryan James,013786273,M,0.811,1
Michelle Flores,013786425,F,4.0,2
Stephanie Howard,013794060,F,3.372,2
Katie Watson,013817384,F,1.833,1
Cody Price,013822988,M,2.901,1
David Rogers,013829311,M,3.313,3
Jeffrey Morris,013831417,M,3.585,1
Sarah Richardson,013905354,F,1.585,3
Alicia Richardson,013906199,F,2.91,1
Shannon Young,013912108,F,4.0,2
Sara Martinez,013925994,F,3.698,1
Christine Harris,013928806,F,2.111,4
Nicole Cruz,013932602,F,1.447,3
Benjamin Jackson,013938827,M,0.174,4
Kenneth James,013970544,M,4.0,4
Scott Howard,013985584,M,3.525,3
Kyle Campbell,013989001,M,1.265,3
Amy Perez,013990084,F,1.304,2
Tyler Hill,014002924,M,1.338,2
Joseph Kim,014005828,M,0.205,2
Michael Smith,014009925,M,3.484,1
Sean Hall,014015038,M,1.608,3
Amanda Patel,014019995,F,1.918,3
Adam Rodriguez,014034325,M,3.236,3
James Bailey,014070349,M,1.562,3
Steven Watson,014077071,M,0.45,4
Eric Mendoza,014081547,M,3.121,4
Ryan Foster,014083904,M,1.388,3
Katherine Foster,014087441,F,2.57,4
Jesse Nguyen,014088986,M,4.0,2
Brittany Hill,014104850,F,4.0,2
Brian Lewis,014105086,M,2.455,1
Travis Perez,014111297,M,4.0,4
Kyle Thomas,014124041,M,2.444,3
Lisa Hill,014153610,F,2.663,2
Katherine Hernandez,014168443,F,2.25,4
Charles James,014187837,M,3.184,1
Tyler Wright,014189802,M,1.298,3
Brittany Ramirez,014197203,F,1.855,1
Sean Smith,014278587,M,0.264,1
Lisa Sanders,014281433,F,0.327,2
Rachel Bailey,014293573,F,0.815,2
Daniel Gutierrez,014311797,M,3.634,3
Richard Hill,014317447,M,3.984,2
Emily Allen,014329701,F,2.0,2
Stephen Brown,014339214,M,3.251,3
Danielle Bennett,014346892,F,0.079,1
Jacob Thomas,014350459,M,1.236,2
Erin Phillips,014386745,F,1.971,1
Samantha Jimenez,014389824,F,3.953,3
Jamie Cooper,014407976,F,0.061,1
Steven Hall,014427180,M,1.757,2
Mary Bennett,014469844,F,2.911,3
Travis Bailey,014491953,M,0.113,1
Rebecca Wood,014494579,F,0.037,4
Mark Moore,014496173,M,1.958,2
Adam Allen,014539182,M,3.482,4
Andrew Robinson,014564757,M,1.895,3
Kyle Gomez,014578345,M,1.386,2
Robert Watson,014625508,M,2.415,1
Gregory Sanders,014629005,M,0.529,4
Samuel Rivera,014637474,M,0.945,1
Jose White,014638543,M,2.064,4
Vanessa Hernandez,014642911,F,0.766,1
Jeremy Patel,014652288,M,4.0,3
Nathan Long,014669834,M,2.704,3
Mark Price,014682580,M,0.912,1
Stephanie Smith,014697698,F,3.024,4
Alicia Martin,014723839,F,0.395,3
Katherine Hill,014748657,F,1.603,4
Travis Phillips,014749400,M,2.62,3
Christina Taylor,014762505,F,1.406,4
Danielle Roberts,014763089,F,2.252,1
Robert Robinson,014768810,M,1.171,4
Jonathan Cruz,014770158,M,2.916,4
Tiffany Gutierrez,014782869,F,2.453,3
Andrea Wright,014796971,F,2.102,1
Kyle Hughes,014800679,M,0.81,4
Kimberly Lopez,014807377,F,1.902,3
Aaron Long,014810741,M,0.408,2
Michelle Hall,014823455,F,3.817,3
Tiffany Hill,014826342,F,4.0,4
Jeremy Bennett,014836772,M,2.939,4
Kimberly Williams,014846108,F,0.639,3
Matthew Peterson,014866458,M,1.599,4
Benjamin Brown,014885302,M,0.417,1
Robert Evans,014907838,M,2.738,1
David Morales,014917649,M,1.084,3
Amanda Wright,014920932,F,3.239,4
Michael Ortiz,014937918,M,2.85,3
Matthew Gutierrez,014943882,M,3.187,3
Jose King,014945605,M,3.784,3
Rebecca Campbell,014948156,F,0.797,4
Tyler Cox,014975191,M,1.791,2
Emily Clark,014996031,F,0.608,3
Jamie Cruz,015002281,F,3.486,1
Lindsey Gray,015025718,F,0.5,2
Laura Taylor,015037138,F,4.0,1
Timothy Watson,015070459,M,0.633,1
Eric Hughes,015075073,M,0.712,3
Jesse Bennett,015077145,M,0.562,2
Emily Baker,015078064,F,3.238,3
Christopher Anderson,015086596,M,4.0,3
Mark Ross,015091579,M,3.663,3
Mark Sanchez,015134229,M,0.513,1
Katherine Garcia,015135723,F,1.144,4
Christina Nguyen,015159519,F,2.758,4
Amber Gomez,015164931,F,3.852,1
Joshua Price,015168932,M,3.624,2
Allison Roberts,015187916,F,1.609,2
Kristen Morris,015190276,F,1.767,2
Andrea Mendoza,015197031,F,1.236,4
Elizabeth White,015200196,F,1.544,4
Amber Jones,015228769,F,1.467,4
Justin Hill,015259267,M,3.737,1
Rachel Cox,015263974,F,1.017,2
Gregory Diaz,015278262,M,2.43,3
Aaron Rivera,015279275,M,4.0,2
Jamie Kelly,015282153,F,3.614,3
Tiffany Garcia,015289513,F,0.746,3
Justin Wright,015290324,M,4.0,4
Mark Ramirez,015307279,M,3.215,3
Sarah Ramirez,015314005,F,2.316,3
Melissa Lopez,015317857,F,2.91,3
Robert Castillo,015324366,M,4.0,1
Megan Gray,015334337,F,0.959,1
Jamie Chavez,015345799,F,0.043,1
Crystal Gutierrez,015352747,F,0.749,1
Anthony Collins,015362941,M,3.428,3
Courtney Cruz,015382513,F,1.325,2
Katherine Edwards,015389050,F,4.0,4
Patrick Walker,015391145,M,3.536,2
Patrick Hall,015419063,M,3.107,1
Adam Torres,015420212,M,2.865,3
Samuel Adams,015426616,M,1.312,4
Jeffrey Peterson,015427506,M,1.256,1
Kevin Hall,015450198,M,1.739,2
Jennifer Gutierrez,015461900,F,4.0,1
Amber Lee,015471780,F,4.0,1
Benjamin Gonzalez,015475338,M,4.0,4
Stephanie Patel,015478887,F,1.717,2
Christine Allen,015491255,F,3.738,2
Paul Cook,015534933,M,4.0,4
Ryan Rodriguez,015548124,M,3.31,4
Justin Thomas,015574853,M,3.25,1
Samuel Lopez,015579672,M,2.663,2
Jennifer Martinez,015592513,F,0.3,1
Joseph Gonzalez,015614749,M,3.397,4
Jamie Patel,015621465,F,0.876,1
Jose Walker,015634555,M,4.0,1
Andrea Murphy,015635265,F,0.928,4
Kyle Walker,015635851,M,0.244,3
Stephanie Ward,015656382,F,4.0,1
Megan Phillips,015674836,F,4.0,3
Adam Brooks,015687888,M,0.592,3
Anthony King,015694948,M,3.251,1
Lauren Martinez,015703016,F,1.289,2
Jose Sanchez,015711232,M,3.314,1
Christine Cook,015717568,F,4.0,1
Brittany Green,015752901,F,1.104,1
Kevin Rodriguez,015765163,M,4.0,3
Mark Kelly,015774149,M,4.0,2
Lauren Baker,015785576,F,3.966,4
Crystal Gomez,015785578,F,0.935,1
Travis Baker,015786301,M,1.533,3
Crystal Harris,015806621,F,3.846,1
Lindsey Green,015815896,F,4.0,4
Kyle Gomez,015839669,M,2.41,3
Laura Adams,015861610,F,1.382,4
Thomas Baker,015866943,M,0.601,4
Michael Peterson,015875157,M,0.079,4
Rebecca Castillo,015898662,F,1.696,1
Kristen Adams,015900162,F,3.509,3
Mary Taylor,015904578,F,4.0,3
Erica Mitchell,015907656,F,3.176,3
Alexander Robinson,015908907,M,0.427,2
Sean Jones,015914539,M,1.721,2
Jeffrey Clark,015917611,M,4.0,1
Joshua Castillo,015922855,M,2.807,1
Katherine Phillips,015944143,F,4.0,2
Stephen Hernandez,015957261,M,0.089,2
Steven Nelson,015957272,M,1.334,2
Ryan Brown,015963657,M,3.918,2
Cody Hall,015973468,M,4.0,4
William Taylor,015981158,M,4.0,1
Jonathan Hill,015984272,M,2.514,1
Cody Richardson,015992838,M,3.264,3
Jamie Patel,016005205,M,0.061,4
Michelle Brown,016014305,F,2.372,4
Patrick Baker,016014919,M,2.999,2
Rebecca Rivera,016021902,F,4.0,3
Charles Brooks,016026071,M,2.728,4
Sean Gray,016036515,M,1.3,3
Jesse Johnson,016042679,M,1.767,3
Amanda Cox,016054482,F,0.08,2
Katie Anderson,016071709,F,1.161,1
Sarah Campbell,016132204,F,4.0,3
Cody Mitchell,016144603,M,4.0,3
Bryan Mitchell,016159305,M,0.547,4
Lauren Ortiz,016163363,F,1.3,4
Lauren Green,016177392,F,4.0,2
Jonathan Martinez,016196465,M,1.643,4
Alicia Morgan,016200282,F,0.198,4
Jason Brown,016208194,M,2.785,3
John Wood,016219671,M,0.594,2
Crystal Jimenez,016224752,F,2.42,1
Melissa Lewis,016242667,F,2.009,2
Anthony Mitchell,016250778,M,1.083,3
Nicole Cox,016251455,F,4.0,2
Sarah Kim,016269591,F,1.565,2
Allison Young,016289733,F,1.811,3
Megan Gomez,016307688,F,0.621,2
Melissa Ward,016341411,F,4.0,4
Kevin Gonzalez,016346985,M,1.167,1
Sara Cruz,016384402,F,2.974,4
Stephen Thomas,016385317,M,2.036,1
Richard Wood,016387700,M,1.516,3
Allison Reed,016421251,F,0.33,1
Laura Ortiz,016425426,F,1.523,3
Laura Rogers,016427621,F,2.308,3
Ashley Ruiz,016434058,F,0.593,2
Ryan Ruiz,016441370,M,1.915,4
Samuel Mitchell,016448129,M,1.931,2
Kyle King,016465739,M,0.893,1
William Mitchell,016466703,M,1.254,1
Shannon Cox,016500972,F,0.244,2
Brandon Peterson,016514398,M,4.0,2
Megan Baker,016519776,F,4.0,2
William Jones,016521026,M,0.71,4
Nathan Brown,016530115,M,2.342,2
Michelle Rogers,016531421,F,4.0,3
Jesse Lee,016531460,M,3.427,3
Sara Walker,016532670,F,0.994,1
Kimberly Young,016541972,F,2.592,2
Christine Lopez,016597872,F,3.23,2
Bradley Torres,016615094,M,3.997,1
Christina Diaz,016615647,F,0.083,3
Matthew Watson,016617778,M,2.567,4
Christopher Wilson,016636552,M,4.0,2
William Sanchez,016641608,M,2.172,2
Jason Murphy,016649598,M,1.856,4
Richard Mitchell,016660995,M,1.64,4
Adam Nelson,016679794,M,3.718,2
Katherine Hall,016689925,F,3.879,3
Dustin Smith,016707622,M,3.666,2
Sarah Jimenez,016717150,F,0.557,1
Michael Perez,016719022,M,1.695,4
Jeremy Murphy,016720314,M,1.91,2
William Baker,016721397,M,4.0,1
Jonathan Reyes,016724291,M,2.983,4
Kelly Rodriguez,016728747,F,3.428,4
Jacob Moore,016741212,M,4.0,2
Kevin Ruiz,016743183,M,4.0,4
Heather Martin,016744455,F,0.321,1
Jamie King,016745040,M,2.728,3
Jamie Alvarez,016818265,M,4.0,3
Erica Diaz,016822433,F,4.0,2
Andrea Jimenez,016829144,F,1.633,4
Matthew Flores,016831200,M,3.511,1
Erica Castillo,016850767,F,1.102,1
Anthony Sanchez,016856212,M,4.0,2
Daniel Murphy,016869974,M,1.273,3
Christina Ramos,016891979,F,0.283,2
Kevin Gray,016907024,M,0.176,4
Megan Harris,016922958,F,0.08,2
Erica Johnson,016952366,F,2.007,3
David King,016952601,M,4.0,2
Jesse Hernandez,016957994,F,0.902,4
Zachary Ramos,016967582,M,1.358,3
Joseph Adams,016984736,M,0.453,1
Jonathan Sanders,016988943,M,3.054,3
Jamie Diaz,016994772,F,4.0,2
Elizabeth Campbell,017000134,F,2.546,2
Jose Thomas,017000283,M,1.334,3
Brian Taylor,017010129,M,3.163,4
Dustin Castillo,017012234,M,4.0,1
James Howard,017035061,M,3.749,1
Elizabeth Long,017077588,F,3.263,1
Jessica Sanders,017095723,F,4.0,1
Amy Rodriguez,017098705,F,0.154,3
David Morales,017109098,M,3.132,3
Mary Gutierrez,017130971,F,2.821,4
Anthony Carter,017153200,M,1.568,4
Courtney Kelly,017165966,F,3.445,4
